timestamp,source_ip,method,url,status_code,response_size,user_agent,is_attack_label
2025-11-22 07:36:03.880190,192.168.1.3,GET,/api/data,200,3450,Safari/537.36,0
2025-11-20 13:44:03.880190,192.168.1.2,POST,/login,301,2594,Safari/537.36,0
2025-11-21 06:35:03.880190,192.168.1.3,GET,/home,404,2450,Safari/537.36,0
2025-11-24 11:44:03.880190,192.168.1.17,POST,/home,200,3269,Safari/537.36,0
2025-11-25 04:12:03.880190,192.168.1.12,GET,/login,200,1229,Mozilla/5.0,0
2025-11-23 01:15:03.880190,192.168.1.15,GET,/about,200,2279,Chrome/90.0,0
2025-11-24 16:06:03.880190,10.0.0.4,POST,/about,200,3239,Mozilla/5.0,0
2025-11-24 16:17:03.880190,192.168.1.6,GET,/api/data,301,2048,Chrome/90.0,0
2025-11-22 03:42:03.880190,192.168.1.18,GET,/login,200,4998,Mozilla/5.0,0
2025-11-20 13:42:03.880190,192.168.1.5,POST,/home,404,3001,Chrome/90.0,0
2025-11-23 01:23:03.880190,192.168.1.4,PUT,/api/data,404,4654,Chrome/90.0,0
2025-11-25 09:22:03.880190,192.168.1.3,PUT,/contact,200,2036,Mozilla/5.0,0
2025-11-22 10:07:03.880190,192.168.1.13,GET,/contact,200,1939,Chrome/90.0,0
2025-11-24 23:25:03.880190,192.168.1.1,PUT,/home,200,3968,Mozilla/5.0,0
2025-11-25 19:36:03.880190,10.0.0.4,GET,/api/data,200,2041,Mozilla/5.0,0
2025-11-25 12:20:03.880190,192.168.1.14,POST,/home,200,3101,Safari/537.36,0
2025-11-21 05:54:03.880190,192.168.1.12,GET,/login,200,1128,Chrome/90.0,0
2025-11-21 09:36:03.880190,192.168.1.12,PUT,/about,200,4510,Safari/537.36,0
2025-11-21 18:22:03.880190,192.168.1.19,GET,/home,200,2571,Mozilla/5.0,0
2025-11-20 08:43:03.880190,192.168.1.3,PUT,/home,200,1068,Mozilla/5.0,0
2025-11-20 19:28:03.880190,192.168.1.14,GET,/home,200,3654,Safari/537.36,0
2025-11-25 23:58:03.880190,45.33.22.11,POST,/etc/passwd,403,121,Hydra,1
2025-11-24 13:18:03.880190,192.168.1.8,PUT,/api/data,404,1799,Safari/537.36,0
2025-11-21 14:20:03.880190,192.168.1.13,GET,/api/data,404,4433,Chrome/90.0,0
2025-11-25 12:07:03.880190,192.168.1.3,POST,/about,200,2214,Safari/537.36,0
2025-11-21 06:00:03.880190,192.168.1.9,PUT,/about,301,1173,Chrome/90.0,0
2025-11-26 13:22:03.880190,45.33.22.11,POST,/etc/passwd,401,112,Python-urllib/2.7,1
2025-11-22 06:22:03.880190,192.168.1.2,PUT,/about,301,1486,Safari/537.36,0
2025-11-22 00:50:03.880190,10.0.0.1,PUT,/login,200,3367,Mozilla/5.0,0
2025-11-19 22:15:03.880190,192.168.1.6,GET,/home,404,2536,Chrome/90.0,0
2025-11-24 06:21:03.880190,192.168.1.17,PUT,/contact,200,1455,Safari/537.36,0
2025-11-26 13:34:03.880190,45.33.22.11,POST,/etc/passwd,500,65,Python-urllib/2.7,1
2025-11-22 06:54:03.880190,192.168.1.18,GET,/contact,301,868,Mozilla/5.0,0
2025-11-24 22:58:03.880190,192.168.1.13,PUT,/home,404,3976,Safari/537.36,0
2025-11-24 09:38:03.880190,192.168.1.2,PUT,/about,200,1737,Chrome/90.0,0
2025-11-21 13:57:03.880190,192.168.1.12,PUT,/home,404,747,Chrome/90.0,0
2025-11-24 05:58:03.880190,192.168.1.3,PUT,/login,404,2350,Chrome/90.0,0
2025-11-21 13:48:03.880190,10.0.0.3,POST,/home,301,1289,Safari/537.36,0
2025-11-25 05:44:03.880190,192.168.1.11,POST,/about,404,1260,Safari/537.36,0
2025-11-25 08:33:03.880190,192.168.1.8,GET,/contact,200,1190,Mozilla/5.0,0
2025-11-25 21:39:03.880190,192.168.1.4,POST,/login,301,2191,Mozilla/5.0,0
2025-11-26 04:34:03.880190,192.168.1.7,PUT,/login,200,2279,Safari/537.36,0
2025-11-23 14:51:03.880190,10.0.0.3,POST,/about,404,4558,Safari/537.36,0
2025-11-19 16:41:03.880190,10.0.0.3,PUT,/about,200,658,Mozilla/5.0,0
2025-11-19 23:25:03.880190,10.0.0.2,GET,/home,200,1059,Chrome/90.0,0
2025-11-25 15:05:03.880190,192.168.1.12,POST,/login,301,2162,Chrome/90.0,0
2025-11-20 19:41:03.880190,10.0.0.3,GET,/api/data,200,530,Chrome/90.0,0
2025-11-22 11:25:03.880190,192.168.1.10,POST,/login,200,4677,Safari/537.36,0
2025-11-23 04:50:03.880190,192.168.1.12,POST,/login,200,2613,Mozilla/5.0,0
2025-11-23 04:53:03.880190,192.168.1.11,PUT,/login,200,3159,Mozilla/5.0,0
2025-11-21 18:17:03.880190,192.168.1.15,GET,/home,200,2412,Mozilla/5.0,0
2025-11-20 04:02:03.880190,192.168.1.10,PUT,/home,200,708,Safari/537.36,0
2025-11-23 19:21:03.880190,192.168.1.1,PUT,/about,200,529,Chrome/90.0,0
2025-11-25 06:34:03.880190,192.168.1.6,PUT,/login,404,4953,Mozilla/5.0,0
2025-11-25 15:44:03.880190,192.168.1.12,PUT,/about,404,1809,Safari/537.36,0
2025-11-20 00:37:03.880190,192.168.1.12,POST,/about,200,1718,Mozilla/5.0,0
2025-11-25 17:24:03.880190,192.168.1.16,POST,/login,200,4639,Mozilla/5.0,0
2025-11-19 20:43:03.880190,192.168.1.13,GET,/api/data,200,1574,Safari/537.36,0
2025-11-24 05:14:03.880190,192.168.1.17,GET,/login,301,4252,Mozilla/5.0,0
2025-11-21 02:55:03.880190,10.0.0.3,PUT,/home,200,1294,Mozilla/5.0,0
2025-11-21 05:51:03.880190,192.168.1.11,POST,/login,200,3995,Mozilla/5.0,0
2025-11-23 08:38:03.880190,192.168.1.9,POST,/about,301,1281,Safari/537.36,0
2025-11-26 00:01:03.880190,45.33.22.11,POST,/etc/passwd,401,187,Python-urllib/2.7,1
2025-11-25 13:52:03.880190,10.0.0.3,PUT,/login,200,3141,Mozilla/5.0,0
2025-11-25 01:24:03.880190,192.168.1.10,POST,/about,301,2218,Mozilla/5.0,0
2025-11-23 07:06:03.880190,192.168.1.19,GET,/contact,301,4002,Chrome/90.0,0
2025-11-24 03:46:03.880190,192.168.1.15,GET,/login,301,3340,Chrome/90.0,0
2025-11-26 02:30:03.880190,172.16.0.5,POST,/sql_injection_test,403,94,Nmap Scripting Engine,1
2025-11-19 23:55:03.880190,192.168.1.4,PUT,/login,301,4461,Safari/537.36,0
2025-11-22 04:39:03.880190,10.0.0.2,GET,/about,301,3198,Mozilla/5.0,0
2025-11-20 07:59:03.880190,192.168.1.8,GET,/home,301,2419,Chrome/90.0,0
2025-11-26 03:42:03.880190,192.168.1.15,POST,/api/data,200,3376,Mozilla/5.0,0
2025-11-22 18:48:03.880190,192.168.1.4,GET,/contact,404,719,Mozilla/5.0,0
2025-11-20 07:33:03.880190,192.168.1.6,GET,/contact,200,2391,Mozilla/5.0,0
2025-11-24 18:52:03.880190,192.168.1.13,POST,/contact,404,1340,Chrome/90.0,0
2025-11-19 23:36:03.880190,192.168.1.15,POST,/about,200,2990,Chrome/90.0,0
2025-11-25 06:33:03.880190,192.168.1.7,PUT,/about,404,2523,Chrome/90.0,0
2025-11-20 12:37:03.880190,192.168.1.12,PUT,/about,200,4594,Mozilla/5.0,0
2025-11-25 22:25:03.880190,192.168.1.5,GET,/login,200,4336,Safari/537.36,0
2025-11-26 01:15:03.880190,192.168.1.11,GET,/api/data,404,3519,Mozilla/5.0,0
2025-11-20 22:40:03.880190,192.168.1.7,GET,/home,404,3172,Chrome/90.0,0
2025-11-20 16:13:03.880190,10.0.0.3,POST,/home,200,4638,Mozilla/5.0,0
2025-11-20 15:29:03.880190,192.168.1.11,POST,/home,404,3155,Mozilla/5.0,0
2025-11-24 05:46:03.880190,10.0.0.3,PUT,/api/data,200,1643,Chrome/90.0,0
2025-11-24 23:49:03.880190,192.168.1.1,PUT,/login,200,4347,Mozilla/5.0,0
2025-11-20 19:13:03.880190,192.168.1.2,POST,/contact,200,795,Safari/537.36,0
2025-11-22 18:23:03.880190,10.0.0.3,POST,/contact,404,4629,Mozilla/5.0,0
2025-11-21 07:24:03.880190,192.168.1.14,GET,/api/data,200,3864,Chrome/90.0,0
2025-11-22 05:08:03.880190,192.168.1.7,GET,/api/data,200,1126,Safari/537.36,0
2025-11-24 16:42:03.880190,10.0.0.1,POST,/api/data,301,1086,Chrome/90.0,0
2025-11-20 16:55:03.880190,192.168.1.9,PUT,/home,200,2690,Safari/537.36,0
2025-11-24 19:23:03.880190,192.168.1.13,POST,/home,301,4758,Mozilla/5.0,0
2025-11-22 12:05:03.880190,192.168.1.13,POST,/contact,404,3534,Safari/537.36,0
2025-11-22 08:03:03.880190,10.0.0.3,PUT,/contact,200,2105,Chrome/90.0,0
2025-11-25 09:11:03.880190,10.0.0.4,GET,/about,200,1254,Safari/537.36,0
2025-11-20 10:19:03.880190,192.168.1.7,POST,/login,200,4659,Chrome/90.0,0
2025-11-21 13:10:03.880190,10.0.0.2,GET,/home,200,1943,Safari/537.36,0
2025-11-25 19:40:03.880190,192.168.1.10,POST,/login,301,1584,Chrome/90.0,0
2025-11-26 13:07:03.880190,192.168.1.13,POST,/about,404,2558,Chrome/90.0,0
2025-11-23 03:33:03.880190,192.168.1.6,PUT,/home,200,1217,Safari/537.36,0
2025-11-20 10:08:03.880190,192.168.1.19,POST,/contact,200,2154,Mozilla/5.0,0
2025-11-20 09:16:03.880190,192.168.1.4,POST,/api/data,404,4891,Mozilla/5.0,0
2025-11-20 23:14:03.880190,192.168.1.2,PUT,/api/data,404,3912,Safari/537.36,0
2025-11-20 10:41:03.880190,192.168.1.15,PUT,/contact,301,4534,Safari/537.36,0
2025-11-21 15:06:03.880190,192.168.1.17,POST,/about,200,1189,Safari/537.36,0
2025-11-20 14:25:03.880190,192.168.1.12,GET,/api/data,200,2331,Chrome/90.0,0
2025-11-24 15:32:03.880190,10.0.0.1,PUT,/contact,200,3302,Mozilla/5.0,0
2025-11-21 19:18:03.880190,192.168.1.7,PUT,/login,301,3596,Safari/537.36,0
2025-11-22 21:14:03.880190,192.168.1.12,PUT,/contact,200,2624,Chrome/90.0,0
2025-11-25 01:08:03.880190,192.168.1.5,POST,/api/data,301,1755,Chrome/90.0,0
2025-11-20 14:23:03.880190,192.168.1.7,POST,/login,200,883,Mozilla/5.0,0
2025-11-21 19:39:03.880190,10.0.0.4,PUT,/contact,404,2002,Chrome/90.0,0
2025-11-20 12:48:03.880190,192.168.1.19,PUT,/home,200,3489,Safari/537.36,0
2025-11-19 19:12:03.880190,192.168.1.16,GET,/api/data,200,4632,Mozilla/5.0,0
2025-11-20 11:34:03.880190,192.168.1.13,PUT,/login,301,4025,Safari/537.36,0
2025-11-25 02:24:03.880190,192.168.1.11,PUT,/about,404,4712,Chrome/90.0,0
2025-11-20 01:29:03.880190,192.168.1.7,GET,/contact,404,1525,Safari/537.36,0
2025-11-25 05:13:03.880190,10.0.0.1,GET,/about,200,2532,Safari/537.36,0
2025-11-20 19:08:03.880190,192.168.1.6,POST,/login,200,2303,Chrome/90.0,0
2025-11-22 13:18:03.880190,192.168.1.13,PUT,/about,200,4772,Chrome/90.0,0
2025-11-26 11:53:03.880190,192.168.1.19,PUT,/contact,301,2580,Mozilla/5.0,0
2025-11-22 10:16:03.880190,192.168.1.15,POST,/home,301,2903,Chrome/90.0,0
2025-11-23 04:52:03.880190,192.168.1.13,GET,/contact,200,4694,Safari/537.36,0
2025-11-26 09:05:03.880190,192.168.1.6,GET,/contact,200,3697,Mozilla/5.0,0
2025-11-25 07:30:03.880190,192.168.1.15,GET,/contact,404,855,Mozilla/5.0,0
2025-11-19 23:10:03.880190,192.168.1.6,PUT,/home,200,3931,Chrome/90.0,0
2025-11-21 19:15:03.880190,192.168.1.19,GET,/about,404,4976,Mozilla/5.0,0
2025-11-26 06:28:03.880190,45.33.22.11,POST,/sql_injection_test,403,168,Nmap Scripting Engine,1
2025-11-20 16:57:03.880190,192.168.1.13,PUT,/api/data,200,3646,Safari/537.36,0
2025-11-23 14:28:03.880190,192.168.1.10,PUT,/about,404,3717,Chrome/90.0,0
2025-11-25 00:17:03.880190,192.168.1.3,PUT,/api/data,200,4978,Safari/537.36,0
2025-11-23 15:56:03.880190,10.0.0.1,POST,/about,200,2838,Mozilla/5.0,0
2025-11-19 23:45:03.880190,10.0.0.3,GET,/contact,200,2011,Mozilla/5.0,0
2025-11-25 11:01:03.880190,192.168.1.1,PUT,/home,301,938,Chrome/90.0,0
2025-11-21 06:20:03.880190,192.168.1.8,GET,/about,301,2420,Safari/537.36,0
2025-11-25 10:48:03.880190,192.168.1.11,POST,/about,200,4833,Chrome/90.0,0
2025-11-24 03:34:03.880190,192.168.1.2,PUT,/login,200,3024,Chrome/90.0,0
2025-11-24 00:16:03.880190,192.168.1.17,POST,/api/data,200,3489,Chrome/90.0,0
2025-11-25 10:25:03.880190,10.0.0.1,POST,/about,200,4777,Safari/537.36,0
2025-11-22 21:15:03.880190,192.168.1.16,GET,/about,301,3747,Mozilla/5.0,0
2025-11-24 11:09:03.880190,192.168.1.9,GET,/home,200,4665,Chrome/90.0,0
2025-11-19 20:49:03.880190,192.168.1.14,GET,/login,200,1788,Chrome/90.0,0
2025-11-23 10:12:03.880190,192.168.1.10,PUT,/api/data,200,3368,Safari/537.36,0
2025-11-19 18:27:03.880190,192.168.1.11,POST,/api/data,200,1235,Chrome/90.0,0
2025-11-26 08:30:03.880190,192.168.1.5,PUT,/api/data,301,1613,Safari/537.36,0
2025-11-26 04:18:03.880190,192.168.1.11,PUT,/home,404,4805,Chrome/90.0,0
2025-11-22 08:11:03.880190,192.168.1.14,GET,/contact,200,2489,Mozilla/5.0,0
2025-11-20 16:48:03.880190,10.0.0.4,POST,/login,200,2473,Safari/537.36,0
2025-11-21 06:28:03.880190,10.0.0.4,PUT,/api/data,200,4766,Chrome/90.0,0
2025-11-22 10:18:03.880190,192.168.1.17,PUT,/login,200,3125,Safari/537.36,0
2025-11-23 10:10:03.880190,192.168.1.6,GET,/contact,200,4479,Chrome/90.0,0
2025-11-26 02:40:03.880190,192.168.1.9,PUT,/api/data,200,2252,Safari/537.36,0
2025-11-22 03:28:03.880190,192.168.1.5,GET,/home,404,626,Safari/537.36,0
2025-11-24 09:44:03.880190,192.168.1.12,POST,/api/data,200,2918,Chrome/90.0,0
2025-11-22 01:18:03.880190,192.168.1.5,PUT,/home,404,4231,Mozilla/5.0,0
2025-11-20 03:15:03.880190,192.168.1.19,PUT,/login,301,657,Mozilla/5.0,0
2025-11-25 12:50:03.880190,10.0.0.4,PUT,/home,200,1315,Safari/537.36,0
2025-11-23 15:07:03.880190,192.168.1.16,GET,/api/data,200,2304,Mozilla/5.0,0
2025-11-26 06:01:03.880190,45.33.22.11,GET,/etc/passwd,500,114,Hydra,1
2025-11-24 09:02:03.880190,192.168.1.12,PUT,/login,200,4065,Safari/537.36,0
2025-11-24 11:56:03.880190,192.168.1.18,GET,/api/data,200,3874,Safari/537.36,0
2025-11-26 01:16:03.880190,192.168.1.6,POST,/login,200,2127,Mozilla/5.0,0
2025-11-20 22:32:03.880190,192.168.1.18,PUT,/about,301,2824,Chrome/90.0,0
2025-11-24 19:18:03.880190,192.168.1.12,POST,/login,200,2830,Mozilla/5.0,0
2025-11-21 17:28:03.880190,192.168.1.15,POST,/about,404,2903,Chrome/90.0,0
2025-11-23 03:06:03.880190,192.168.1.13,PUT,/login,404,2601,Chrome/90.0,0
2025-11-20 08:29:03.880190,192.168.1.9,POST,/home,404,1797,Safari/537.36,0
2025-11-20 04:36:03.880190,192.168.1.16,POST,/about,404,1623,Safari/537.36,0
2025-11-21 18:27:03.880190,192.168.1.3,POST,/api/data,301,2168,Mozilla/5.0,0
2025-11-22 15:24:03.880190,192.168.1.14,PUT,/contact,200,2856,Chrome/90.0,0
2025-11-22 10:25:03.880190,192.168.1.11,POST,/api/data,404,4049,Chrome/90.0,0
2025-11-23 15:45:03.880190,192.168.1.16,GET,/about,301,3843,Safari/537.36,0
2025-11-25 12:40:03.880190,192.168.1.11,PUT,/about,200,4522,Chrome/90.0,0
2025-11-24 11:58:03.880190,192.168.1.18,PUT,/login,200,843,Safari/537.36,0
2025-11-24 14:26:03.880190,192.168.1.10,GET,/api/data,200,829,Chrome/90.0,0
2025-11-25 00:35:03.880190,192.168.1.10,PUT,/api/data,301,2148,Chrome/90.0,0
2025-11-20 03:48:03.880190,192.168.1.9,POST,/about,301,515,Safari/537.36,0
2025-11-26 03:18:03.880190,172.16.0.5,GET,/etc/passwd,500,94,Nmap Scripting Engine,1
2025-11-26 12:47:03.880190,45.33.22.11,POST,/admin/config,403,122,Nmap Scripting Engine,1
2025-11-20 22:33:03.880190,192.168.1.9,POST,/login,200,2087,Mozilla/5.0,0
2025-11-21 09:26:03.880190,192.168.1.17,POST,/api/data,200,2500,Chrome/90.0,0
2025-11-21 03:55:03.880190,192.168.1.14,GET,/contact,301,4281,Chrome/90.0,0
2025-11-19 20:26:03.880190,192.168.1.1,PUT,/home,200,4723,Safari/537.36,0
2025-11-20 07:47:03.880190,192.168.1.18,PUT,/api/data,301,4447,Safari/537.36,0
2025-11-19 22:05:03.880190,192.168.1.1,POST,/contact,200,979,Mozilla/5.0,0
2025-11-25 23:21:03.880190,172.16.0.5,POST,/sql_injection_test,401,151,Nmap Scripting Engine,1
2025-11-23 18:36:03.880190,10.0.0.2,PUT,/contact,404,2036,Chrome/90.0,0
2025-11-26 09:49:03.880190,192.168.1.5,GET,/contact,200,2253,Chrome/90.0,0
2025-11-21 05:52:03.880190,10.0.0.4,GET,/contact,200,1856,Mozilla/5.0,0
2025-11-25 23:03:03.880190,172.16.0.5,GET,/etc/passwd,401,161,Nmap Scripting Engine,1
2025-11-24 17:37:03.880190,192.168.1.5,GET,/home,200,3520,Mozilla/5.0,0
2025-11-23 01:45:03.880190,192.168.1.14,POST,/contact,301,913,Safari/537.36,0
2025-11-25 19:08:03.880190,10.0.0.1,GET,/about,404,1620,Safari/537.36,0
2025-11-20 07:54:03.880190,192.168.1.13,GET,/home,200,3685,Chrome/90.0,0
2025-11-23 13:12:03.880190,192.168.1.1,GET,/contact,301,2653,Safari/537.36,0
2025-11-20 17:34:03.880190,10.0.0.3,POST,/login,200,4962,Safari/537.36,0
2025-11-21 14:07:03.880190,192.168.1.16,POST,/home,404,3053,Mozilla/5.0,0
2025-11-21 20:17:03.880190,10.0.0.1,GET,/about,200,4679,Safari/537.36,0
2025-11-19 17:52:03.880190,192.168.1.4,GET,/api/data,200,2265,Mozilla/5.0,0
2025-11-20 21:48:03.880190,192.168.1.8,GET,/home,200,2932,Chrome/90.0,0
2025-11-20 17:06:03.880190,192.168.1.8,GET,/login,301,1503,Mozilla/5.0,0
2025-11-26 01:17:03.880190,192.168.1.11,POST,/api/data,404,3452,Mozilla/5.0,0
2025-11-25 13:05:03.880190,192.168.1.6,PUT,/contact,200,1302,Chrome/90.0,0
2025-11-19 23:09:03.880190,10.0.0.3,POST,/about,200,3564,Mozilla/5.0,0
2025-11-25 08:16:03.880190,10.0.0.2,POST,/contact,200,698,Safari/537.36,0
2025-11-20 15:39:03.880190,192.168.1.14,POST,/login,200,1708,Chrome/90.0,0
2025-11-23 18:06:03.880190,192.168.1.4,POST,/login,200,1665,Mozilla/5.0,0
2025-11-20 02:21:03.880190,192.168.1.11,GET,/about,404,4261,Safari/537.36,0
2025-11-23 01:31:03.880190,192.168.1.2,GET,/about,200,1222,Safari/537.36,0
2025-11-26 00:07:03.880190,192.168.1.1,GET,/home,200,4199,Chrome/90.0,0
2025-11-21 16:21:03.880190,192.168.1.1,GET,/api/data,200,3797,Safari/537.36,0
2025-11-22 18:30:03.880190,192.168.1.6,GET,/about,404,836,Chrome/90.0,0
2025-11-26 04:19:03.880190,192.168.1.19,POST,/contact,200,4527,Mozilla/5.0,0
2025-11-22 13:40:03.880190,192.168.1.5,PUT,/api/data,301,2301,Safari/537.36,0
2025-11-25 23:25:03.880190,192.168.1.13,PUT,/contact,404,4286,Safari/537.36,0
2025-11-24 23:55:03.880190,10.0.0.2,PUT,/about,301,3443,Safari/537.36,0
2025-11-23 14:46:03.880190,10.0.0.1,PUT,/home,200,1240,Chrome/90.0,0
2025-11-21 08:36:03.880190,192.168.1.14,POST,/about,301,598,Mozilla/5.0,0
2025-11-25 12:42:03.880190,192.168.1.14,POST,/login,200,3944,Chrome/90.0,0
2025-11-22 22:36:03.880190,10.0.0.1,POST,/contact,200,734,Safari/537.36,0
2025-11-24 01:56:03.880190,192.168.1.1,GET,/contact,301,500,Chrome/90.0,0
2025-11-23 19:01:03.880190,192.168.1.9,PUT,/about,404,3941,Chrome/90.0,0
2025-11-20 02:35:03.880190,192.168.1.19,POST,/contact,200,729,Mozilla/5.0,0
2025-11-23 08:32:03.880190,192.168.1.14,GET,/home,404,4305,Safari/537.36,0
2025-11-22 17:24:03.880190,10.0.0.4,PUT,/home,200,3835,Mozilla/5.0,0
2025-11-20 20:49:03.880190,192.168.1.8,GET,/login,404,1409,Mozilla/5.0,0
2025-11-21 10:30:03.880190,192.168.1.2,POST,/about,301,1744,Chrome/90.0,0
2025-11-26 06:17:03.880190,10.0.0.4,GET,/about,200,1015,Chrome/90.0,0
2025-11-22 10:39:03.880190,192.168.1.14,GET,/home,200,4415,Chrome/90.0,0
2025-11-25 11:27:03.880190,192.168.1.4,PUT,/login,200,4734,Safari/537.36,0
2025-11-20 04:43:03.880190,192.168.1.12,PUT,/api/data,200,1233,Mozilla/5.0,0
2025-11-26 10:51:03.880190,192.168.1.15,PUT,/contact,200,2529,Safari/537.36,0
2025-11-25 05:35:03.880190,192.168.1.2,POST,/home,200,1410,Chrome/90.0,0
2025-11-25 20:36:03.880190,192.168.1.2,GET,/about,200,3056,Safari/537.36,0
2025-11-25 21:15:03.880190,192.168.1.3,PUT,/api/data,301,3923,Safari/537.36,0
2025-11-22 04:54:03.880190,192.168.1.16,GET,/home,404,2456,Mozilla/5.0,0
2025-11-20 02:06:03.880190,192.168.1.18,PUT,/about,301,3662,Safari/537.36,0
2025-11-20 18:39:03.880190,192.168.1.15,PUT,/about,200,4559,Safari/537.36,0
2025-11-21 21:21:03.880190,192.168.1.5,GET,/contact,404,3301,Chrome/90.0,0
2025-11-20 13:35:03.880190,192.168.1.8,GET,/contact,200,4370,Safari/537.36,0
2025-11-25 02:07:03.880190,192.168.1.11,GET,/contact,200,2330,Safari/537.36,0
2025-11-25 23:42:03.880190,10.0.0.2,GET,/api/data,200,3441,Chrome/90.0,0
2025-11-26 09:39:03.880190,45.33.22.11,POST,/etc/passwd,403,85,Hydra,1
2025-11-24 14:42:03.880190,10.0.0.2,PUT,/home,200,2096,Chrome/90.0,0
2025-11-26 04:38:03.880190,192.168.1.13,POST,/home,200,3653,Safari/537.36,0
2025-11-20 00:15:03.880190,192.168.1.16,POST,/login,301,741,Mozilla/5.0,0
2025-11-22 03:28:03.880190,192.168.1.13,POST,/login,200,4693,Chrome/90.0,0
2025-11-26 09:34:03.880190,172.16.0.5,POST,/etc/passwd,500,187,Nmap Scripting Engine,1
2025-11-24 18:36:03.880190,192.168.1.5,PUT,/home,200,796,Mozilla/5.0,0
2025-11-19 21:26:03.880190,192.168.1.6,POST,/home,200,3646,Chrome/90.0,0
2025-11-19 23:20:03.880190,10.0.0.3,GET,/login,404,1018,Safari/537.36,0
2025-11-26 13:29:03.880190,192.168.1.19,GET,/contact,404,3544,Safari/537.36,0
2025-11-26 03:35:03.880190,172.16.0.5,GET,/etc/passwd,401,102,Nmap Scripting Engine,1
2025-11-20 07:13:03.880190,10.0.0.3,PUT,/home,200,3411,Chrome/90.0,0
2025-11-24 20:39:03.880190,192.168.1.15,POST,/contact,404,4330,Mozilla/5.0,0
2025-11-26 02:55:03.880190,192.168.1.9,GET,/about,404,2167,Mozilla/5.0,0
2025-11-25 11:03:03.880190,192.168.1.18,PUT,/login,200,2276,Chrome/90.0,0
2025-11-23 10:38:03.880190,192.168.1.5,GET,/about,200,3277,Safari/537.36,0
2025-11-20 00:15:03.880190,192.168.1.8,POST,/contact,200,1637,Mozilla/5.0,0
2025-11-22 22:10:03.880190,192.168.1.17,GET,/contact,301,3707,Chrome/90.0,0
2025-11-24 16:47:03.880190,192.168.1.12,PUT,/home,301,1219,Mozilla/5.0,0
2025-11-22 17:23:03.880190,192.168.1.15,POST,/api/data,200,4198,Chrome/90.0,0
2025-11-22 16:37:03.880190,192.168.1.17,GET,/login,200,4574,Safari/537.36,0
2025-11-24 00:03:03.880190,192.168.1.12,POST,/login,200,2146,Safari/537.36,0
2025-11-19 16:56:03.880190,192.168.1.15,PUT,/api/data,404,984,Chrome/90.0,0
2025-11-19 22:36:03.880190,10.0.0.1,POST,/home,301,1846,Mozilla/5.0,0
2025-11-24 16:15:03.880190,192.168.1.18,PUT,/contact,200,4318,Mozilla/5.0,0
2025-11-21 00:35:03.880190,192.168.1.18,GET,/login,200,1396,Safari/537.36,0
2025-11-20 23:34:03.880190,192.168.1.5,POST,/about,200,1447,Safari/537.36,0
2025-11-22 11:44:03.880190,192.168.1.13,POST,/about,200,4923,Mozilla/5.0,0
2025-11-25 05:00:03.880190,192.168.1.5,GET,/login,200,1265,Mozilla/5.0,0
2025-11-25 20:01:03.880190,192.168.1.15,PUT,/home,301,677,Safari/537.36,0
2025-11-24 08:15:03.880190,192.168.1.17,POST,/about,200,1570,Safari/537.36,0
2025-11-20 13:31:03.880190,10.0.0.4,GET,/about,200,1564,Safari/537.36,0
2025-11-25 10:08:03.880190,192.168.1.3,GET,/login,200,4664,Safari/537.36,0
2025-11-24 23:41:03.880190,192.168.1.11,POST,/api/data,200,3169,Chrome/90.0,0
2025-11-22 21:13:03.880190,192.168.1.13,GET,/contact,200,1732,Mozilla/5.0,0
2025-11-25 11:21:03.880190,192.168.1.17,PUT,/contact,404,2886,Mozilla/5.0,0
2025-11-25 17:34:03.880190,192.168.1.4,POST,/login,200,3853,Chrome/90.0,0
2025-11-21 04:19:03.880190,192.168.1.1,GET,/home,200,2187,Mozilla/5.0,0
2025-11-23 15:03:03.880190,192.168.1.16,POST,/home,200,1811,Chrome/90.0,0
2025-11-24 13:54:03.880190,192.168.1.4,PUT,/about,200,4177,Safari/537.36,0
2025-11-20 18:47:03.880190,192.168.1.16,PUT,/home,200,1204,Mozilla/5.0,0
2025-11-20 01:18:03.880190,192.168.1.8,POST,/api/data,200,2599,Chrome/90.0,0
2025-11-23 23:15:03.880190,192.168.1.11,POST,/about,200,4913,Chrome/90.0,0
2025-11-25 06:04:03.880190,192.168.1.11,GET,/login,200,2492,Mozilla/5.0,0
2025-11-25 17:40:03.880190,192.168.1.18,GET,/contact,404,2673,Safari/537.36,0
2025-11-21 04:40:03.880190,10.0.0.1,GET,/login,301,3418,Safari/537.36,0
2025-11-23 12:39:03.880190,192.168.1.2,PUT,/api/data,200,4190,Mozilla/5.0,0
2025-11-21 07:59:03.880190,192.168.1.12,GET,/home,301,3996,Mozilla/5.0,0
2025-11-24 19:40:03.880190,192.168.1.12,PUT,/home,404,899,Safari/537.36,0
2025-11-22 11:16:03.880190,192.168.1.19,PUT,/api/data,200,1346,Mozilla/5.0,0
2025-11-20 21:40:03.880190,10.0.0.2,POST,/about,404,1152,Safari/537.36,0
2025-11-26 07:19:03.880190,192.168.1.6,POST,/about,200,866,Safari/537.36,0
2025-11-22 10:20:03.880190,192.168.1.11,PUT,/home,301,2580,Mozilla/5.0,0
2025-11-26 06:23:03.880190,192.168.1.18,PUT,/login,301,2049,Chrome/90.0,0
2025-11-26 06:42:03.880190,192.168.1.4,PUT,/login,404,4684,Safari/537.36,0
